codigo;descricao;estadual;chave;versao
71129200;Desperds/resid.de platina ou de metais folheado/chapeado de platina, exceto os residuos que contenham outs metais preciosos;18.00;C07872;23.2.A
71129200;Residuos do tipo dos utilizados para recuperacao desse metal;18.00;C07872;23.2.A
71129900;Outs desperds/resid.de metais folheado/ chapeado;18.00;C07872;23.2.A
71129900;Residuos do tipo dos utilizados para recuperacao de metal precioso;18.00;C07872;23.2.A
71131100;Artefatos de joalharia,de prata,mesmo folh.de met.prec.;18.00;C07872;23.2.A
71131900;Artefatos de joalharia,de outs.metais preciosos,etc.;18.00;C07872;23.2.A
71132000;Artefatos de joalharia,de metais comuns folh.metal prec;18.00;C07872;23.2.A
71141100;Artefatos de ourivesaria,de prata,mesmo folh.met.prec.;18.00;C07872;23.2.A
71141900;Artefatos de ourivesaria,de outs.metais preciosos,etc.;18.00;C07872;23.2.A
71142000;Artefatos de ourivesaria,de metais comuns folh.met.prec;18.00;C07872;23.2.A
71151000;Telas ou grades catalisadoras,de platina;18.00;C07872;23.2.A
71159000;Outros obras de metais prec/metais folh/chap.metal prec;18.00;C07872;23.2.A
71161000;Obras de perolas naturais ou cultivadas;18.00;C07872;23.2.A
71162010;Obras de diamantes sinteticos;18.00;C07872;23.2.A
71162020;Guias de agulhas,de rubi,para cabecas de impressao;12.00;C07872;23.2.A
71162090;Outs.obras de pedras preciosas/semi,sinteticas/ reconst.;18.00;C07872;23.2.A
71171100;Abotoaduras e outs.botoes,de metais comuns;18.00;C07872;23.2.A
71171900;Outros bijuterias de metais comuns;18.00;C07872;23.2.A
71179000;Outros bijuterias;18.00;C07872;23.2.A
71181010;Moedas sem curso legal,exceto de ouro, destinadas a ter curso legal no pais importador;18.00;C07872;23.2.A
71181090;Outras (moedas sem curso legal,exceto de ouro);18.00;C07872;23.2.A
71189000;Outros moedas;18.00;C07872;23.2.A
72011000;Ferro fundido bruto nao ligado,c/peso<=0.5% de fosforo;18.00;C07872;23.2.A
72012000;Ferro fundido bruto nao ligado,c/peso>0.5% de fosforo;18.00;C07872;23.2.A
72015000;Ligas de ferro fundido bruto,ferro spiegel(especular);18.00;C07872;23.2.A
72021100;Ferromanganes contendo,em peso>2% de carbono;18.00;C07872;23.2.A
72021900;Outros ligas de ferromanganes;18.00;C07872;23.2.A
72022100;Ferrossilicio contendo peso>55% de silicio;18.00;C07872;23.2.A
72022900;Outros ligas de ferrossilicio;18.00;C07872;23.2.A
72023000;Ferrossilicio-manganes;18.00;C07872;23.2.A
72024100;Ferrocromo contendo peso>4% de carbono;18.00;C07872;23.2.A
72024900;Outros ligas de ferrocromo;18.00;C07872;23.2.A
72025000;Ferrossilicio-cromo;18.00;C07872;23.2.A
72026000;Ferroniquel;18.00;C07872;23.2.A
72027000;Ferromolibdenio;18.00;C07872;23.2.A
72028000;Ferrotungstenio e ferrossilicio-tungstenio;18.00;C07872;23.2.A
72029100;Ferrotitanio e ferrossilicio-titanio;18.00;C07872;23.2.A
72029200;Ferrovanadio;18.00;C07872;23.2.A
72029300;Ferroniobio;18.00;C07872;23.2.A
72029910;Ferrofosforos;18.00;C07872;23.2.A
72029990;Outros ferroligas;18.00;C07872;23.2.A
72031000;Prods.ferrosos da reducao direta dos minerios de ferro;18.00;C07872;23.2.A
72039000;Outs.prods.ferrosos esponjosos,em pedacos,esferas,etc.;18.00;C07872;23.2.A
72041000;Desperdicios e residuos de ferro fundido;18.00;C07872;23.2.A
72042100;Desperdicios e residuos de de acos inoxidaveis;18.00;C07872;23.2.A
72042900;Desperdicios e residuos de outs.ligas de aco;18.00;C07872;23.2.A
72043000;Desperdicios e residuos de ferro ou aco estanhados;18.00;C07872;23.2.A
72044100;Residuos do torno,da fresa,aparas,lascas, limalhas,etc.;18.00;C07872;23.2.A
72044900;Outros desperdicios e residuos de ferro ou aco;18.00;C07872;23.2.A
72045000;Desperdicios de ferro ou aco em lingotes;18.00;C07872;23.2.A
72051000;Granalhas de ferro fundido bruto,spiegel, ferro ou aco;18.00;C07872;23.2.A
72052100;Pos de ligas de aco;18.00;C07872;23.2.A
72052910;Pos de ferro esponjoso,teor em peso>=98% de ferro;18.00;C07872;23.2.A
72052920;Pos de ferro revestido com resina termoplastica, com um teor de ferro superior ou igual a 98%, em peso;18.00;C07872;23.2.A
72052990;Outs.pos de ferro fundido bruto,spiegel, ferro ou aco;18.00;C07872;23.2.A
72061000;Ferro e acos,em lingotes;18.00;C07872;23.2.A
72069000;Ferro e acos nao ligados ou em outs.formas primarias;18.00;C07872;23.2.A
72071110;Billets de ferro/aco,c<0.25%,sec.transv. quad/ret.l<2e;18.00;C07872;23.2.A
72071190;Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.l<2e;18.00;C07872;23.2.A
72071200;Outs.prods.semimanuf.ferro/aco,c<0.25%,sec.transv.ret.;18.00;C07872;23.2.A
72071900;Outs.prods.semimanuf.ferro/aco,n/ligados,carbono<0.25%;18.00;C07872;23.2.A
72072000;Prods.semimanufat.de ferro/aco,n/ligados, carbono>=0.25%;18.00;C07872;23.2.A
72081000;Lamin.ferro/aco,quente,l>=60cm,rolo,motivo em relevo;18.00;C07872;23.2.A
72082500;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=4.75mm;18.00;C07872;23.2.A
72082610;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e>=3mm,355mpa;18.00;C07872;23.2.A
72082690;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.3<=e<4mm;18.00;C07872;23.2.A
72082710;Lamin.ferro/aco,quente,l>=60cm,rolo,decap.e<3mm,275mpa;18.00;C07872;23.2.A
72082790;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,decap.e<3mm;18.00;C07872;23.2.A
72083610;Lamin.ferro/aco,quente,l>=60cm,rolo,e>10mm,elast.355mpa;18.00;C07872;23.2.A
72083690;Outros lamin.ferro/aco,l>=6dm,quente, rolos, e>10mm;18.00;C07872;23.2.A
72083700;Lamin.ferro/aco,quente,l>=60cm,rolo,4.75mm<e<=10mm;18.00;C07872;23.2.A
72083810;Lamin.ferro/aco,quente,l>=60cm,rolo,3<=e<4.75mm,355mpa;18.00;C07872;23.2.A
72083890;Outs.lamin.ferro/aco,l>=6dm,quente,rolos,3mm<=e<=4.75mm;18.00;C07872;23.2.A
72083910;Lamin.ferro/aco,quente,l>=60cm,rolo,e<3mm,elast.275mpa;18.00;C07872;23.2.A
72083990;Outros lamin.ferro/aco,l>=6dm,quente,rolos, e<3mm;18.00;C07872;23.2.A
72084000;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,motivo relevo;18.00;C07872;23.2.A
72085100;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e>10mm;18.00;C07872;23.2.A
72085200;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,4.75<=e<=10mm;18.00;C07872;23.2.A
72085300;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,3mm<=e<4.75mm;18.00;C07872;23.2.A
72085400;Lamin.ferro/aco,quente,l>=60cm,n/enrolado,e<3mm;18.00;C07872;23.2.A
72089000;Outs.lamin.ferro/aco,l>=6dm,quente,n/folheados/chap.etc;18.00;C07872;23.2.A
72091500;Lamin.ferro/aco,a frio,l>=6dm,em rolos,e>=3mm;18.00;C07872;23.2.A
72091600;Lamin.ferro/aco,a frio,l>=6dm,em rolos, 1mm<e<3mm;18.00;C07872;23.2.A
72091700;Lamin.ferro/aco,a frio,l>=6dm,em rolos, 0.5mm<=e<=1mm;18.00;C07872;23.2.A
72091800;Lamin.ferro/aco,a frio,l>=6dm,em rolos,e<0.5mm;18.00;C07872;23.2.A
72092500;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e>=3mm;18.00;C07872;23.2.A
72092600;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 1mm<e<3mm;18.00;C07872;23.2.A
72092700;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, 0.5mm<=e<=1mm;18.00;C07872;23.2.A
72092800;Lamin.ferro/aco,a frio,l>=6dm,n/enrolado, e<0.5mm;18.00;C07872;23.2.A
72099000;Outs.lamin.ferro/aco,l>=6dm,a frio,n/folheados/ chap.etc;18.00;C07872;23.2.A
72101100;Lamin.ferro/aco,l>=6dm,estanhado,e>=0.5mm;18.00;C07872;23.2.A
72101200;Lamin.ferro/aco,l>=6dm,estanhado,e<0.5mm;18.00;C07872;23.2.A
72102000;Lamin.ferro/aco,l>=6dm,revest.chumbo,incl.chumboestanho;18.00;C07872;23.2.A
72103010;Lamin.ferro/aco,l>=6dm,galvan.eletroliticam.e<4.75mm;18.00;C07872;23.2.A
72103090;Outs.lamin.ferro/aco,l>=6dm,galvan.eletroliticamente;18.00;C07872;23.2.A
72104110;Lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulado,e<4.7mm;18.00;C07872;23.2.A
72104190;Outs.lamin.ferro/aco,l>=6dm,galvan.out.proc.ondulados;18.00;C07872;23.2.A
72104910;Lamin.ferro/aco,l>=6dm,galvan.out.proc.e<4.75mm;18.00;C07872;23.2.A
72104990;Outros lamin.ferro/aco,l>=6dm,galvan.out.proc.;18.00;C07872;23.2.A
72105000;Lamin.ferro/aco,l>=6dm,revest.oxido de cromo e/ou cromo;18.00;C07872;23.2.A
72106100;Lamin.ferro/aco,l>=6dm,revest.ligas de aluminio-zinco;18.00;C07872;23.2.A
72106911;Outros lamin.fer/aco,revest.alum-silicio, com peso >=120g/m2 ...;18.00;C07872;23.2.A
72106919;Outros;18.00;C07872;23.2.A
72106990;Outros;18.00;C07872;23.2.A
72107010;Lamin.ferro/aco,l>=6dm,pintados ou envernizados;18.00;C07872;23.2.A
72107020;Lamin.ferro/aco,l>=6dm,revest.plasticos;18.00;C07872;23.2.A
72109000;Outs.lamin.ferro/aco,l>=6dm,folheados/chapeados/revest.;18.00;C07872;23.2.A
72111300;Lamin.ferro/aco,quente,15<l<60cm,e>=4mm,n/enrolado,etc;18.00;C07872;23.2.A
72111400;Outros lamin.ferro/aco,l<6dm,quente,e>=4.75mm;18.00;C07872;23.2.A
72111900;Outs.lamin.ferro/aco,l<6dm,quente,n/folheados,etc.;18.00;C07872;23.2.A
72112300;Lamin.ferro/aco,a frio,l<6dm,teor<0.25% de carbono;18.00;C07872;23.2.A
72112910;Lamin.ferro/aco,a frio,l<6dm,teor 0.25%<=carbono<0.6%;18.00;C07872;23.2.A
72112920;Lamin.ferro/aco,a frio,l<6dm,teor>=0.6% de carbono;18.00;C07872;23.2.A
72119010;Outros lamin.ferro/aco,l<6dm,teor>=0.6% de carbono;18.00;C07872;23.2.A
72119090;Outs.lamin.ferro/aco,l<6dm,n/folheados/chapeados,etc.;18.00;C07872;23.2.A
72121000;Lamin.ferro/aco,l<6dm,estanhado;18.00;C07872;23.2.A
72122010;Lamin.ferro/aco,l<6dm,galvan.eletrolit.e<4.75mm;18.00;C07872;23.2.A
72122090;Outros lamin.ferro/aco,l<6dm,galvan.eletrolit.;18.00;C07872;23.2.A
72123000;Lamin.ferro/aco,l<6dm,galvan.out.processo;18.00;C07872;23.2.A
72124010;Lamin.ferro/aco,l<6dm,pintado ou envernizado;18.00;C07872;23.2.A
72124021;Com uma camada intermediaria de liga cobre-estanho ou cobreestanho-chumbo, aplicada por sinterizac?o;18.00;C07872;23.2.A
72124029;Outros;18.00;C07872;23.2.A
72125010;Lamin.ferro/aco,l<6dm,camada de liga cobre-estanho-chumbo,aplicada por sinterizacao.;18.00;C07872;23.2.A
72125090;Outs.lamin.ferro/aco,l<6dm,revestido de outs.materias;18.00;C07872;23.2.A
72126000;Lamin.ferro/aco,l<6dm,folheado ou chapeado;18.00;C07872;23.2.A
72131000;Fio-maquina de ferro/aco,dentado,c/nervura, sulco,revelo;12.00;C07872;23.2.A
72132000;Fio-maquina de acos para tornear;12.00;C07872;23.2.A
72139110;Fio-maquina de ferro/aco,sec.circ.d<14mm, carbono>=0.6%;18.00;C07872;23.2.A
72139190;Outs.fio-maquinas de ferro/aco,n/ligado, sec.circ.d<14mm;18.00;C07872;23.2.A
72139910;Outs.fio-maquinas de ferro/aco,n/ligado, carbono>=0.6%;18.00;C07872;23.2.A
72139990;Outros fio-maquinas de ferro/aco,n/ligado;18.00;C07872;23.2.A
72141010;Barras de ferro/aco,forjadas,quente, carbono<=0.60%;18.00;C07872;23.2.A
72141090;Outros barras de ferro/aco,n/lig.forjada, quente;18.00;C07872;23.2.A
72142000;Barras de ferro/aco,lamin.quente,dentadas,etc.;12.00;C07872;23.2.A
72143000;Barras de acos para tornear,laminadas,etc.a quente;18.00;C07872;23.2.A
72149100;Barras de ferro/aco,lamin.etc.quente,sec. transv.retang.;12.00;C07872;23.2.A
72149910;Barras de ferro/aco,lamin.etc.quente,sec. circular;12.00;C07872;23.2.A
72149990;Outros barras de ferro/aco,n/lig.lamin.etc. quente;12.00;C07872;23.2.A
72151000;Barras de acos para tornear,obtidas/acabadas a frio;18.00;C07872;23.2.A
72155000;Outs.barras de ferro/aco,n/lig.obtidas/acabadas a frio;18.00;C07872;23.2.A
72159010;Outros barras de ferro/aco,n/lig.carbono <=0.60%;18.00;C07872;23.2.A
72159090;Outros barras de ferro/aco,n/lig.;18.00;C07872;23.2.A
72161000;Perfis em u, i ou h, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;12.00;C07872;23.2.A
72162100;Perfis em l, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;12.00;C07872;23.2.A
72162200;Perfis em t, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80mm;12.00;C07872;23.2.A
72163100;Perfis em u, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;12.00;C07872;23.2.A
72163200;Perfis em i, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;12.00;C07872;23.2.A
72163300;Perfis em h, simplesmente laminados, estirados ou extrudados, a quente, de altura igual ou superior a 80mm;18.00;C07872;23.2.A
72164010;Perfis de ferro/aco,em l,t,lamin.etc.quente, 8<=h<=20cm;18.00;C07872;23.2.A
72164090;Perfis de ferro/aco,em l,t,lamin.etc.quente, h>=8cm;18.00;C07872;23.2.A
72165000;Outros perfis de ferro/aco,n/lig.lamin.etc. quente;18.00;C07872;23.2.A
72166110;Perfis de ferro/aco,obt/acab.de prods.lamin. frio, h<8cm;18.00;C07872;23.2.A
72166190;Outs.perfis de ferro/aco,obt/acab.frio,lam. plano,h>=8cm;18.00;C07872;23.2.A
72166910;Outros perfis de ferro/aco,obt/acab.a frio, h<8cm a partir de produtos laminados planos;18.00;C07872;23.2.A
72166990;Outros perfis de ferro/aco,obt/acab.a frio, a partir de produtos laminados planos;18.00;C07872;23.2.A
72169100;Outs.perfis de ferro/aco,obt/acab.frio, a partir de produtos lamin. plano;18.00;C07872;23.2.A
72169900;Outros perfis de ferro/aco,nao ligados;18.00;C07872;23.2.A
72171011;Fios de ferro/aco,n/ligados,n/revestidos, carbono>=0.6%, c/teor em peso de fosforo <0,035% ...;18.00;C07872;23.2.A
72171019;Fios de ferro/aco,n/ligados,n/revestidos, carbono>=0.6%;18.00;C07872;23.2.A
72171090;Outros fios de ferro/aco,n/ligados,n/revestidos;12.00;C07872;23.2.A
72172010;Fios de ferro/aco,n/ligados,galvanizados, carbono>=0.6%;18.00;C07872;23.2.A
72172090;Outros fios de ferro/aco,n/ligados,galvanizados;12.00;C07872;23.2.A
72173010;Fios de ferro/aco,revest.outs.met.comuns, carbono>=0.6%;18.00;C07872;23.2.A
72173090;Outs.fios de ferro/aco,n/lig.revest.outs.metais comuns;18.00;C07872;23.2.A
72179000;Outros fios de ferro/aco,n/lig.;12.00;C07872;23.2.A
72181000;Acos inoxidaveis,em lingotes e outs.formas primarias;18.00;C07872;23.2.A
72189100;Prods.semimanufaturados,de acos inox.sec. transv.retang.;18.00;C07872;23.2.A
72189900;Outs.produtos semimanufaturados,de acos inoxidaveis;18.00;C07872;23.2.A
72191100;Lamin.acos inox.quente,l>=600mm,rolos,e>10mm;18.00;C07872;23.2.A
72191200;Lamin.acos inox.quente,l>=600mm,rolos, 4.75mm<=e<=10mm;18.00;C07872;23.2.A
72191300;Lamin.acos inox.quente,l>=600mm,rolos, 3mm<=e<4.75mm;18.00;C07872;23.2.A
72191400;Lamin.acos inox.quente,l>=600mm,rolos,e<3mm;18.00;C07872;23.2.A
72192100;Lamin.acos inox.quente,l>=600mm,n/enrol.e>10mm;18.00;C07872;23.2.A
72192200;Lamin.acos inox.quente,l>=600mm,n/enrol. 4.75mm<=e<=10mm;18.00;C07872;23.2.A
72192300;Lamin.acos inox.quente,l>=600mm,n/enrol. 3mm<=e<4.75mm;18.00;C07872;23.2.A
72192400;Lamin.acos inox.quente,l>=600mm,e<3mm;18.00;C07872;23.2.A
72193100;Lamin.acos inox.a frio,l>=600mm,e>=4.75mm;18.00;C07872;23.2.A
72193200;Lamin.acos inox.a frio,l>=600mm,3mm<=e<4.75mm;18.00;C07872;23.2.A
72193300;Lamin.acos inox.a frio,l>=600mm,1mm<e<3mm;18.00;C07872;23.2.A
72193400;Lamin.acos inox.a frio,l>=600mm,0.5mm<=e<=1mm;18.00;C07872;23.2.A
72193500;Lamin.acos inox.a frio,l>=600mm,e<0.5mm;18.00;C07872;23.2.A
72199010;Outs.lamin.acos inox.l>=600mm,e<4.75mm, dureza>=42hrc;18.00;C07872;23.2.A
72199090;Outros lamin.acos inox.l>=600mm;18.00;C07872;23.2.A
72201100;Lamin.acos inox.quente,l<600mm,e>=4.75mm;18.00;C07872;23.2.A
72201210;Lamin.acos inox.quente,l<600mm,e<=1.5mm;18.00;C07872;23.2.A
72201220;Lamin.acos inox.quente,l<600mm,1.5mm<e<=3mm;18.00;C07872;23.2.A
72201290;Outros lamin.acos inox.quente,l<600mm;18.00;C07872;23.2.A
72202010;Lamin.acos inox.a frio,l<=23mm,e<=0.1mm;18.00;C07872;23.2.A
72202090;Outros lamin.acos inox.a frio,l<600mm;18.00;C07872;23.2.A
72209000;Outros lamin.acos inox.l<600mm;18.00;C07872;23.2.A
72210000;Fio-maquina de acos inoxidaveis;18.00;C07872;23.2.A
72221100;Barras de acos inox.lamin.etc.quente,sec. circular;18.00;C07872;23.2.A
72221910;Barras de acos inox.lamin.etc.quente,sec.transv. retang.;18.00;C07872;23.2.A
72221990;Outs.barras de acos inoxidaveis,lamin.etc.a quente;18.00;C07872;23.2.A
72222000;Barras de acos inox.obtidas/completam.acabadas a frio;18.00;C07872;23.2.A
72223000;Outros barras de acos inoxidaveis;18.00;C07872;23.2.A
72224010;Perfis de acos inoxidaveis,altura>=80mm;18.00;C07872;23.2.A
72224090;Outros perfis de acos inoxidaveis;18.00;C07872;23.2.A
72230000;Fios de acos inoxidaveis;18.00;C07872;23.2.A
72241000;Outs.ligas de acos,em lingotes e outs.formas primarias;18.00;C07872;23.2.A
72249000;Produtos semimanufaturados,de outs.ligas de acos;18.00;C07872;23.2.A
72251100;Lamin.ligas de acos ao silicio,l>=600mm,graos orient.;18.00;C07872;23.2.A
72251900;Outros lamin.de ligas de acos ao silicio,l>=600mm;18.00;C07872;23.2.A
72253000;Lamin.de outs.ligas acos,quente,l>=600mm,rolos;18.00;C07872;23.2.A
72254010;Lamin.de outs.ligas acos,quente,l>=600mm, n/enrol. e<=7mm;18.00;C07872;23.2.A
72254020;Outs.lamin.de acos de corte rapido,quente, l>=600mm, n/enrol.;18.00;C07872;23.2.A
72254090;Outs.lamin.de outs.ligas acos,quente,l>=600mm, n/enrol.;18.00;C07872;23.2.A
72255010;Lamin.de acos de corte rapido,a frio,l>=600mm;18.00;C07872;23.2.A
72255090;Lamin.de outs.ligas acos,a frio,l>=600mm;18.00;C07872;23.2.A
72259100;Lamin.de outs.ligas acos,l>=600mm,galvan. eletrolit.;18.00;C07872;23.2.A
72259200;Lamin.de outs.ligas acos,l>=600mm,galvan.por out.proc.;18.00;C07872;23.2.A
72259910;Outros lamin.de acos de corte rapido,l>=600mm;18.00;C07872;23.2.A
72259990;Outros lamin.de outs.ligas acos,l>=600mm;18.00;C07872;23.2.A
72261100;Lamin.de ligas acos ao silicio,l<600mm,graos orient.;18.00;C07872;23.2.A
72261900;Outros lamin.de ligas acos ao silicio,l<600mm;18.00;C07872;23.2.A
72262010;Lamin.de ligas acos de corte rapido, l<600mm,1mm<=e<=4mm;18.00;C07872;23.2.A
72262090;Outros lamin.de ligas acos de corte rapido, l<600mm;18.00;C07872;23.2.A
72269100;Lamin.de outs.ligas de acos,a quente,l<600mm;18.00;C07872;23.2.A
72269200;Lamin.de outs.ligas de acos,a frio,l<600mm;18.00;C07872;23.2.A
72269900;Outros lamin.de outs.ligas de acos,l<600mm;18.00;C07872;23.2.A
72271000;Fio-maquina de ligas de acos de corte rapido;18.00;C07872;23.2.A
72272000;Fio-maquina de ligas de acos silicio-manganes;18.00;C07872;23.2.A
72279000;Outros fio-maquinas de outs.ligas de acos;18.00;C07872;23.2.A
72281010;Barras de ligas acos de corte rapido,lamin.etc.a quente;18.00;C07872;23.2.A
72281090;Outros barras de ligas acos de corte rapido;18.00;C07872;23.2.A
72282000;Barras de ligas de acos silicio-manganes;18.00;C07872;23.2.A
72283000;Barras de outs.ligas de acos,lamin.etc.a quente;18.00;C07872;23.2.A
72284000;Barras de outs.ligas de acos,forjadas;18.00;C07872;23.2.A
